Institution Name,Department,Program Name,College,City Location of Institution (HD2018),State Abbreviation (HD2018),Institution's Internet Website Address (HD2018),Longitude Location of Institution (HD2018),Latitude Location of Institution (HD2018),Institution Size Category (HD2018),Total price for in-state students living on campus 2018-19 (DRVIC2018)
University of California-Santa Barbara,SOCIAL SCIENCES,"Feminist Studies, B.A.",College of Letters and Science,Santa Barbara,CA,www.ucsb.edu,-119.846426,34.416297,5,36659
University of California-Santa Barbara,SOCIAL SCIENCES,"Global Studies, B.A.",College of Letters and Science,Santa Barbara,CA,www.ucsb.edu,-119.846426,34.416297,5,36659
University of California-Santa Barbara,SOCIAL SCIENCES,"Political Science, B.A.",College of Letters and Science,Santa Barbara,CA,www.ucsb.edu,-119.846426,34.416297,5,36659
University of California-Santa Barbara,SOCIAL SCIENCES,"Sociology, B.A.",College of Letters and Science,Santa Barbara,CA,www.ucsb.edu,-119.846426,34.416297,5,36659
University of California-Santa Barbara,SPECIAL PROGRAMS,Undecided/Undeclared (Letters and Science),College of Letters and Science,Santa Barbara,CA,www.ucsb.edu,-119.846426,34.416297,5,36659
University of California-Santa Cruz,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Environmental Sciences, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Environmental Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Environmental Studies/Biology, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Environmental Studies/Earth Sciences, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Environmental Studies/Economics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Plant Sciences, B.S. ",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Undeclared/Environmental Policy, Science, and Sustainability",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Art, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Art and Design: Games and Playable Media, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Film and Digital Media, B.A. ",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","History of Art and Visual Culture, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Music, B.A., B.Mus. ",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Theater Arts, B.A. ",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY",Undeclared/Visual and Performing Arts and Media ,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Biochemistry and Molecular Biology, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Biology, B.A., B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Cognitive Science, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Ecology and Evolution, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Environmental Sciences, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Environmental Studies/Biology, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Human Biology, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Marine Biology, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Molecular, Cell, and Developmental Biology, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Neuroscience, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Plant Sciences, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Science Education, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,Undeclared/Life and Health Sciences,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BIOLOGICAL AND LIFE SCIENCES,"Biomolecular Engineering and Bioinformatics, B.S.",The Jack Baskin School of Engineering,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BUSINESS AND MANAGEMENT,"Business Management Economics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BUSINESS AND MANAGEMENT,"Economics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BUSINESS AND MANAGEMENT,"Economics/Mathematics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BUSINESS AND MANAGEMENT,"Global Economics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,BUSINESS AND MANAGEMENT,Undeclared/Business and Economics,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ENGINEERING AND COMPUTER SCIENCE,"Art and Design: Games and Playable Media, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ENGINEERING AND COMPUTER SCIENCE,"Biomolecular Engineering and Bioinformatics, B.S.",The Jack Baskin School of Engineering,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ENGINEERING AND COMPUTER SCIENCE,"Computer Engineering, B.S.",The Jack Baskin School of Engineering,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ENGINEERING AND COMPUTER SCIENCE,"Computer Science, B.A., B.S.",The Jack Baskin School of Engineering,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ENGINEERING AND COMPUTER SCIENCE,"Computer Science: Computer Game Design, B.S.",The Jack Baskin School of Engineering,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ENGINEERING AND COMPUTER SCIENCE,"Electrical Engineering, B.S.",The Jack Baskin School of Engineering,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ENGINEERING AND COMPUTER SCIENCE,"Network and Digital Technology, B.A.",The Jack Baskin School of Engineering,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ENGINEERING AND COMPUTER SCIENCE,"Robotics Engineering, B.S.",The Jack Baskin School of Engineering,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ENGINEERING AND COMPUTER SCIENCE,"Technology and Information Management, B.S.",The Jack Baskin School of Engineering,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ETHNIC AND AREA STUDIES,"Critical Race and Ethnic Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ETHNIC AND AREA STUDIES,"Feminist Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ETHNIC AND AREA STUDIES,"Italian Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ETHNIC AND AREA STUDIES,"Jewish Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ETHNIC AND AREA STUDIES,"Latin American and Latino Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ETHNIC AND AREA STUDIES,"Latin American and Latino Studies/Politics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ETHNIC AND AREA STUDIES,"Latin American and Latino Studies/Sociology, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ETHNIC AND AREA STUDIES,"Spanish Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,ETHNIC AND AREA STUDIES,Undeclared/Liberal Arts and Area Studies,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,FOREIGN LANGUAGE AND LITERATURE,"Italian Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,FOREIGN LANGUAGE AND LITERATURE,"Language Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,FOREIGN LANGUAGE AND LITERATURE,"Literature, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,FOREIGN LANGUAGE AND LITERATURE,"Spanish Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,FOREIGN LANGUAGE AND LITERATURE,"Undeclared/Languages, Literature and Communications",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,HEALTH PROFESSIONS,"Human Biology, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,HEALTH PROFESSIONS,Undeclared/Life and Health Sciences,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,HUMANITIES,"Applied Linguistics and Multilingualism, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,HUMANITIES,"Classical Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,HUMANITIES,"Critical Race and Ethnic Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,HUMANITIES,"History, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,HUMANITIES,"Jewish Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,HUMANITIES,"Linguistics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,HUMANITIES,"Literature, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,HUMANITIES,"Philosophy, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,HUMANITIES,Undeclared/Liberal Arts and Area Studies,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,MATHEMATICS,"Economics/Mathematics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,MATHEMATICS,"Mathematics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,PHYSICAL SCIENCES,"Applied Physics, B.S",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,PHYSICAL SCIENCES,"Chemistry, B.A., B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,PHYSICAL SCIENCES,"Earth Sciences, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,PHYSICAL SCIENCES,"Earth Sciences/Anthropology, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,PHYSICAL SCIENCES,"Physics, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,PHYSICAL SCIENCES,"Physics (Astrophysics), B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,PHYSICAL SCIENCES,"Science Education, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,PHYSICAL SCIENCES,Undeclared/Physical Sciences and Math,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Anthropology, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Cognitive Science, B.S.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Community Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Economics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Economics/Mathematics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Global Economics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"History, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Latin American and Latino Studies/ Sociology, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Legal Studies, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Politics, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Psychology, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Sociology, B.A.",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,Undeclared/Education,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,"Undeclared/Human Psychology, Culture, and Society",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SOCIAL SCIENCES,Undeclared/Liberal Arts and Area Studies,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SPECIAL PROGRAMS,Undeclared/Business and Economics,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SPECIAL PROGRAMS,Undeclared/Education,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SPECIAL PROGRAMS,"Undeclared/Environmental Policy, Science, and Sustainability",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SPECIAL PROGRAMS,"Undeclared/Human Psychology, Culture, and Society",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SPECIAL PROGRAMS,"Undeclared/Languages, Literature, and Communications",,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SPECIAL PROGRAMS,Undeclared/Liberal Arts and Area Studies,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SPECIAL PROGRAMS,Undeclared/Life and Health Sciences,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SPECIAL PROGRAMS,Undeclared/Physical Sciences and Math,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
University of California-Santa Cruz,SPECIAL PROGRAMS,Undeclared/Visual and Performing Arts and Media,,Santa Cruz,CA,www.ucsc.edu/,-122.058801,36.995584,4,36217
